order_id,customer_id,order_date,revenue,items_count,used_coupon,returned,channel
O0000498,C000117,2023-09-01,31.09,6,0,0,web
O0000499,C000117,2023-09-05,18.02,4,0,0,app
O0000500,C000117,2023-12-31,48.09,1,0,0,web
O0000501,C000117,2024-02-05,23.76,5,1,0,store
O0000502,C000117,2024-02-18,40.29,1,1,0,web
O0000503,C000117,2024-05-28,61.22,6,0,0,web
O0000504,C000117,2024-06-02,7.28,5,0,0,app
O0000505,C000117,2024-07-01,78.72,6,0,0,store
O0000506,C000117,2024-07-10,27.87,6,1,0,store
O0000507,C000117,2024-08-21,19.49,4,0,0,web
O0000508,C000117,2024-11-13,7.95,3,0,0,app
O0000509,C000117,2025-01-15,19.67,2,0,0,web
O0000510,C000117,2025-02-18,6.41,4,0,0,app
O0000511,C000117,2025-04-11,24.51,4,0,0,app
O0000512,C000118,2023-10-19,25.8,2,1,0,app
O0000513,C000118,2023-10-20,49.8,5,1,0,web
O0000514,C000118,2024-10-10,25.75,6,0,0,web
O0000515,C000118,2024-12-14,37.96,6,0,0,web
O0000516,C000118,2025-06-13,23.56,6,1,0,app
O0000517,C000119,2023-10-07,24.61,2,0,0,web
O0000518,C000119,2024-09-03,33.09,1,1,0,store
O0000519,C000119,2025-03-03,82.19,1,0,0,app
O0000520,C000119,2025-07-17,18.18,1,0,0,store
O0000521,C000119,2025-07-19,13.47,6,0,0,web
O0000522,C000121,2023-03-28,9.47,5,0,0,web
O0000523,C000121,2023-12-27,29.08,5,0,0,web
O0000524,C000121,2024-12-01,51.6,3,1,0,web
O0000525,C000121,2025-01-24,26.96,2,0,0,web
O0000526,C000121,2025-03-11,42.45,6,0,0,web
O0000527,C000123,2024-01-07,14.99,3,0,0,web
O0000528,C000123,2025-01-15,23.57,2,0,1,app
O0000529,C000124,2023-10-29,15.59,1,1,0,web
O0000530,C000124,2023-11-09,14.19,5,0,0,app
O0000531,C000124,2024-01-12,24.31,3,0,0,app
O0000532,C000125,2023-02-25,25.25,2,0,0,app
O0000533,C000125,2025-06-30,27.64,5,0,0,web
O0000534,C000126,2023-04-02,15.33,6,1,0,web
O0000535,C000126,2023-07-13,28.09,3,0,0,web
O0000536,C000126,2024-01-15,40.18,6,0,0,app
O0000537,C000126,2024-02-19,36.15,5,0,0,app
O0000538,C000126,2024-06-21,29.13,4,0,0,store
O0000539,C000126,2024-09-05,19.05,1,0,0,web
O0000540,C000126,2025-05-06,11.51,5,0,0,web
O0000541,C000126,2025-07-04,21.27,1,0,0,store
O0000542,C000127,2023-03-28,16.78,5,0,0,web
O0000543,C000127,2023-12-23,12.35,6,0,0,app
O0000544,C000127,2023-12-24,14.79,1,1,0,web
O0000545,C000127,2024-04-23,17.57,4,0,0,store
O0000546,C000128,2023-07-01,18.19,4,0,1,store
O0000547,C000128,2023-08-18,43.19,5,1,0,app
O0000548,C000128,2024-05-29,20.55,4,1,0,web
O0000549,C000128,2025-05-17,14.2,5,0,0,web
O0000550,C000129,2023-06-14,31.06,4,0,0,web
O0000551,C000129,2025-07-15,33.07,3,1,0,web
O0000552,C000130,2023-06-14,25.5,4,0,0,app
O0000553,C000130,2023-07-10,26.26,5,0,0,web
O0000554,C000130,2024-06-15,10.62,5,0,1,app
O0000555,C000130,2024-10-25,27.53,1,0,0,app
O0000556,C000130,2025-02-11,15.83,4,0,0,web
O0000557,C000130,2025-06-12,17.46,2,1,0,web
O0000558,C000130,2025-07-14,41.45,4,0,0,app
O0000559,C000131,2024-09-18,25.71,1,0,0,app
O0000560,C000131,2025-06-06,13.81,4,1,0,app
O0000561,C000131,2025-06-07,67.02,4,1,0,store
O0000562,C000132,2023-06-25,46.46,6,0,0,app
O0000563,C000132,2023-10-27,15.09,2,0,0,app
O0000564,C000134,2023-04-01,20.6,5,0,0,app
O0000565,C000134,2023-10-03,25.21,5,0,0,web
O0000566,C000135,2023-03-11,31.07,4,1,0,app
O0000567,C000135,2023-03-25,18.88,1,0,0,web
O0000568,C000135,2023-07-26,24.1,6,1,1,web
O0000569,C000135,2023-08-12,16.04,4,0,0,app
O0000570,C000135,2024-03-26,32.11,6,0,0,app
O0000571,C000135,2024-04-12,11.08,1,0,0,app
O0000572,C000135,2024-05-09,40.31,2,0,0,app
O0000573,C000135,2024-07-07,31.7,3,0,1,web
O0000574,C000135,2024-09-16,72.86,1,1,0,app
O0000575,C000135,2024-11-07,22.86,3,0,0,app
O0000576,C000135,2025-06-26,22.17,3,1,0,web
O0000577,C000135,2025-08-05,26.04,1,0,0,store
O0000578,C000136,2023-07-25,69.93,6,0,0,store
O0000579,C000136,2023-08-10,28.02,6,1,0,app
O0000580,C000136,2024-09-06,50.34,6,1,0,web
O0000581,C000137,2023-06-08,29.91,5,0,0,app
O0000582,C000137,2023-12-10,42.31,5,0,0,app
O0000583,C000137,2023-12-17,8.0,4,0,0,web
O0000584,C000137,2024-01-12,32.24,5,0,0,web
O0000585,C000137,2024-01-25,8.47,6,1,0,web
O0000586,C000137,2024-03-29,24.53,4,1,1,web
O0000587,C000137,2024-04-23,62.53,2,0,0,web
O0000588,C000137,2024-05-18,24.7,3,0,0,app
O0000589,C000137,2024-08-06,30.72,5,0,0,web
O0000590,C000137,2024-10-21,19.59,5,1,1,web
O0000591,C000137,2024-11-01,23.38,1,0,1,app
O0000592,C000137,2024-12-03,87.7,6,0,0,web
O0000593,C000137,2024-12-16,49.59,6,1,0,web
O0000594,C000137,2024-12-31,19.67,4,0,0,app
O0000595,C000137,2025-04-19,18.95,1,0,0,app
O0000596,C000138,2024-04-10,49.73,4,0,1,web
O0000597,C000138,2025-02-22,11.99,5,0,0,app
O0000598,C000138,2025-07-15,10.72,4,0,0,app
O0000599,C000139,2023-10-20,14.36,3,0,0,web
O0000600,C000139,2024-03-26,13.17,4,0,0,web
O0000601,C000139,2025-03-15,37.95,2,0,0,app
O0000602,C000139,2025-05-20,5.62,6,0,0,web
O0000603,C000139,2025-07-12,12.59,3,0,0,web
O0000604,C000140,2024-09-17,19.8,2,1,0,web
O0000605,C000141,2023-05-06,29.34,5,0,1,store
O0000606,C000141,2023-11-12,63.06,2,0,0,app
O0000607,C000141,2023-12-31,11.55,6,1,0,app
O0000608,C000141,2024-01-09,52.94,3,0,0,web
O0000609,C000141,2024-07-07,16.67,6,1,0,web
O0000610,C000141,2024-09-21,44.19,6,0,0,web
O0000611,C000141,2024-12-05,17.95,1,1,0,web
O0000612,C000141,2024-12-25,38.58,3,1,1,app
O0000613,C000141,2025-04-23,19.88,3,0,0,app
O0000614,C000142,2024-09-18,29.32,5,1,0,store
O0000615,C000142,2025-03-18,40.49,4,0,0,app
O0000616,C000143,2023-06-17,28.49,2,0,0,app
O0000617,C000143,2024-02-07,19.54,5,1,0,web
O0000618,C000143,2024-02-22,23.51,2,1,0,web
O0000619,C000143,2024-03-03,18.13,3,0,0,web
O0000620,C000143,2024-03-17,44.17,4,0,0,web
O0000621,C000143,2024-07-18,31.02,5,0,0,app
O0000622,C000143,2024-10-30,70.6,1,0,0,web
O0000623,C000143,2024-12-08,19.14,5,0,0,web
O0000624,C000143,2024-12-15,52.31,1,1,0,web
O0000625,C000143,2024-12-17,17.06,2,0,0,store
O0000626,C000143,2024-12-25,21.35,2,0,0,store
O0000627,C000143,2025-06-17,13.18,1,0,0,app
O0000628,C000143,2025-08-16,31.34,5,0,0,web
O0000629,C000144,2023-07-18,17.06,2,0,1,store
O0000630,C000144,2024-02-20,30.19,6,0,0,app
O0000631,C000144,2025-01-05,14.73,4,0,0,web
O0000632,C000144,2025-04-22,59.81,2,0,0,web
O0000633,C000145,2023-04-24,41.69,6,1,0,web
O0000634,C000145,2023-05-23,37.62,2,0,1,web
O0000635,C000145,2023-09-16,75.51,3,1,0,app
O0000636,C000145,2023-10-19,25.17,1,1,0,app
O0000637,C000145,2023-12-05,33.84,3,1,0,web
O0000638,C000145,2023-12-08,21.22,6,0,0,app
O0000639,C000145,2023-12-19,14.66,2,0,0,app
O0000640,C000145,2024-02-23,13.57,1,0,0,store
O0000641,C000145,2024-04-22,15.33,4,0,0,web
O0000642,C000145,2024-10-18,51.87,3,1,0,app
O0000643,C000145,2024-12-05,27.63,2,0,0,web
O0000644,C000145,2025-02-12,21.69,2,1,0,web
O0000645,C000145,2025-02-19,23.84,1,0,0,app
O0000646,C000145,2025-04-22,17.3,5,0,0,web
O0000647,C000145,2025-06-16,23.18,6,0,0,app
O0000648,C000145,2025-08-27,23.09,5,0,0,app
O0000649,C000146,2023-12-28,34.53,6,0,0,web
O0000650,C000146,2024-09-22,22.37,2,0,0,web
O0000651,C000146,2024-11-03,12.98,1,1,0,app
O0000652,C000146,2025-03-17,36.67,3,0,0,app
O0000653,C000147,2023-03-17,43.68,4,1,0,web
O0000654,C000147,2025-01-05,51.52,3,1,0,web
O0000655,C000147,2025-04-03,65.34,4,1,0,web
O0000656,C000148,2023-03-23,38.4,5,0,0,app
O0000657,C000148,2023-11-22,40.12,5,0,0,web
O0000658,C000148,2023-11-26,11.15,4,0,0,web
O0000659,C000148,2024-02-08,43.56,5,0,0,store
O0000660,C000148,2024-03-04,15.62,3,0,0,web
O0000661,C000148,2024-09-30,20.26,1,0,0,web
O0000662,C000149,2023-05-31,27.98,3,1,0,app
O0000663,C000149,2023-07-31,60.98,4,0,0,web
O0000664,C000149,2024-01-06,42.83,1,0,0,app
O0000665,C000149,2024-02-22,96.57,2,0,0,web
O0000666,C000149,2024-06-06,24.16,3,0,0,app
O0000667,C000149,2025-02-11,22.86,4,1,0,web
O0000668,C000149,2025-07-21,49.06,6,0,0,web
O0000669,C000150,2023-07-15,9.49,3,0,0,web
O0000670,C000150,2023-08-24,46.75,6,0,0,web
O0000671,C000150,2024-01-16,25.86,4,0,0,store
O0000672,C000150,2024-10-29,24.8,2,0,0,web
O0000673,C000150,2025-02-03,30.35,1,1,0,app
O0000674,C000150,2025-02-13,27.95,6,0,0,web
O0000675,C000150,2025-07-06,25.79,6,0,0,store
O0000676,C000151,2023-05-02,25.75,5,0,0,web
O0000677,C000151,2023-05-07,14.06,2,0,0,web
O0000678,C000151,2023-07-08,19.52,1,1,0,web
O0000679,C000151,2023-10-27,55.34,2,0,0,app
O0000680,C000151,2024-07-12,59.52,6,0,0,app
O0000681,C000151,2024-12-01,17.56,2,0,0,web
O0000682,C000151,2025-05-04,27.33,2,0,1,web
O0000683,C000151,2025-06-17,39.95,2,0,0,web
O0000684,C000152,2023-02-03,104.75,1,0,0,web
O0000685,C000152,2024-07-24,18.47,2,0,0,store
O0000686,C000152,2025-01-02,23.93,2,0,0,web
O0000687,C000152,2025-04-25,31.91,4,1,0,web
O0000688,C000153,2023-05-25,12.77,1,0,0,web
O0000689,C000153,2023-06-28,6.23,3,1,0,store
O0000690,C000153,2023-11-11,7.37,1,0,0,app
O0000691,C000153,2024-12-26,15.63,2,0,0,web
O0000692,C000153,2025-06-01,25.42,1,0,0,web
O0000693,C000154,2023-02-15,18.07,4,0,0,web
O0000694,C000154,2023-07-10,42.58,1,0,0,web
O0000695,C000154,2023-07-22,8.55,2,0,0,web
O0000696,C000154,2023-09-27,26.5,6,0,0,store
O0000697,C000154,2024-02-21,30.62,4,0,0,web
O0000698,C000154,2024-05-15,15.31,6,0,0,web
O0000699,C000154,2025-01-11,15.94,5,0,0,app
O0000700,C000155,2023-03-19,25.13,5,0,0,web
O0000701,C000155,2025-01-04,68.16,1,1,0,web
O0000702,C000156,2023-04-15,35.99,3,0,1,app
O0000703,C000156,2023-05-05,34.33,3,0,1,web
O0000704,C000156,2024-04-26,20.26,5,0,0,web
O0000705,C000156,2024-07-22,18.03,3,0,0,app
O0000706,C000156,2025-01-01,103.69,4,0,0,web
O0000707,C000156,2025-03-12,17.82,5,1,0,web
O0000708,C000156,2025-05-30,11.8,6,0,0,web
O0000709,C000158,2023-06-15,26.91,5,0,0,app
O0000710,C000158,2024-02-18,21.02,3,1,0,web
O0000711,C000158,2024-09-22,34.78,4,0,0,web
O0000712,C000158,2024-12-27,15.8,4,0,0,app
O0000713,C000158,2025-08-03,27.83,4,0,0,app
O0000714,C000158,2025-08-22,43.77,5,0,0,app
O0000715,C000159,2023-02-14,34.61,1,0,0,app
O0000716,C000159,2023-05-24,12.85,3,0,0,web
O0000717,C000159,2023-06-07,21.15,5,0,0,web
O0000718,C000159,2024-01-31,28.24,2,1,0,app
O0000719,C000161,2024-07-03,23.24,4,1,0,web
O0000720,C000161,2024-07-22,41.76,6,0,0,web
O0000721,C000161,2024-07-24,37.38,1,0,0,web
O0000722,C000163,2023-03-17,33.93,4,0,0,web
O0000723,C000163,2025-02-12,17.39,1,0,0,store
O0000724,C000163,2025-06-03,38.48,4,0,0,web
O0000725,C000164,2023-05-20,40.71,3,0,0,app
O0000726,C000164,2024-01-01,13.59,2,0,0,web
O0000727,C000164,2024-01-26,20.5,1,0,0,app
O0000728,C000164,2024-04-04,25.74,1,1,0,store
O0000729,C000164,2024-07-29,28.85,6,0,1,app
O0000730,C000164,2024-08-19,21.4,5,0,0,app
O0000731,C000164,2025-01-23,22.21,3,1,0,web
O0000732,C000164,2025-06-10,39.08,2,0,0,web
O0000733,C000164,2025-06-18,18.1,5,0,0,store
O0000734,C000165,2024-03-04,29.0,4,0,0,web
O0000735,C000165,2025-01-29,12.21,6,1,0,web
O0000736,C000166,2023-07-08,13.19,1,0,0,store
O0000737,C000166,2023-08-23,15.64,2,0,0,web
O0000738,C000166,2024-02-03,18.41,1,0,0,app
O0000739,C000166,2024-03-08,18.81,1,0,0,web
O0000740,C000166,2025-01-09,16.03,2,0,0,web
O0000741,C000166,2025-06-25,31.8,1,1,0,store
O0000742,C000166,2025-06-29,37.35,1,0,0,web
O0000743,C000166,2025-08-08,23.63,1,0,0,app
O0000744,C000167,2023-05-22,23.55,3,1,0,store
O0000745,C000167,2023-08-17,38.92,5,0,0,app
O0000746,C000167,2023-11-22,12.4,6,0,0,web
O0000747,C000167,2024-11-23,36.3,6,1,0,app
O0000748,C000167,2025-03-07,31.65,2,1,1,web
O0000749,C000168,2023-03-05,71.35,4,0,0,store
O0000750,C000168,2023-12-31,5.22,1,0,0,web
O0000751,C000170,2023-05-21,37.44,5,0,0,store
O0000752,C000170,2023-06-06,30.25,6,0,0,app
O0000753,C000170,2023-11-23,22.92,5,1,0,store
O0000754,C000170,2024-01-29,28.96,3,0,0,app
O0000755,C000170,2024-03-30,25.33,6,0,0,store
O0000756,C000170,2024-04-09,16.96,2,1,0,app
O0000757,C000170,2024-05-19,63.41,6,0,0,store
O0000758,C000170,2024-10-21,25.89,3,1,0,web
O0000759,C000170,2024-12-06,20.66,3,0,0,store
O0000760,C000170,2025-01-04,10.63,1,0,0,web
O0000761,C000170,2025-03-28,16.52,6,0,0,app
O0000762,C000171,2023-12-30,46.39,4,0,0,web
O0000763,C000172,2023-02-19,26.96,6,0,0,store
O0000764,C000172,2023-03-09,6.02,5,0,0,web
O0000765,C000172,2023-03-17,116.17,3,0,0,app
O0000766,C000172,2023-03-26,35.67,2,0,0,app
O0000767,C000172,2023-05-14,36.87,1,1,0,app
O0000768,C000172,2023-05-26,16.42,6,0,0,app
O0000769,C000172,2024-04-05,28.83,5,0,0,web
O0000770,C000172,2024-07-04,68.15,5,0,0,app
O0000771,C000172,2024-07-13,60.25,2,0,0,web
O0000772,C000172,2024-07-30,24.14,6,0,0,app
O0000773,C000172,2024-09-19,12.1,1,1,0,app
O0000774,C000172,2024-11-04,25.27,3,0,0,web
O0000775,C000172,2025-01-08,19.83,3,0,0,web
O0000776,C000172,2025-01-11,36.32,4,0,0,app
O0000777,C000172,2025-04-26,11.86,1,1,0,web
O0000778,C000174,2023-12-04,10.48,1,0,0,store
O0000779,C000174,2024-04-17,25.38,4,0,1,app
O0000780,C000174,2024-06-09,23.24,5,0,0,app
O0000781,C000174,2024-08-26,17.03,3,0,0,app
O0000782,C000174,2024-10-19,13.94,3,0,0,store
O0000783,C000174,2025-01-29,17.53,3,0,0,web
O0000784,C000174,2025-08-09,7.03,4,0,0,web
O0000785,C000175,2023-03-20,85.0,6,1,1,web
O0000786,C000175,2024-05-15,12.35,5,0,0,web
O0000787,C000175,2024-07-20,8.79,5,1,0,store
O0000788,C000175,2024-08-20,24.54,3,0,0,web
O0000789,C000176,2025-02-13,13.15,2,0,0,web
O0000790,C000177,2023-02-27,26.18,3,0,0,store
O0000791,C000177,2023-07-14,19.53,2,0,0,app
O0000792,C000177,2023-11-07,14.71,4,0,0,app
O0000793,C000177,2023-12-30,53.77,3,0,0,app
O0000794,C000177,2024-01-18,16.97,3,0,0,app
O0000795,C000177,2024-06-13,27.5,2,0,0,web
O0000796,C000177,2024-08-09,18.57,6,1,0,app
O0000797,C000177,2024-12-07,20.44,2,0,0,web
O0000798,C000177,2024-12-09,11.16,1,0,0,web
O0000799,C000177,2025-05-14,37.67,4,0,0,web
O0000800,C000177,2025-07-05,18.39,6,0,0,app
O0000801,C000178,2023-12-24,22.08,3,0,0,app
O0000802,C000178,2024-02-24,11.04,6,0,0,app
O0000803,C000179,2023-07-09,20.52,1,0,0,app
O0000804,C000179,2023-08-10,7.46,1,1,0,web
O0000805,C000179,2023-12-19,12.25,2,0,0,web
O0000806,C000179,2024-07-19,25.0,4,0,0,store
O0000807,C000180,2023-07-05,66.09,3,0,0,store
O0000808,C000180,2023-09-18,29.83,4,0,1,store
O0000809,C000180,2023-11-04,37.44,5,0,0,app
O0000810,C000180,2025-04-14,50.83,3,0,0,web
O0000811,C000180,2025-08-14,20.95,3,1,0,web
O0000812,C000181,2024-08-01,20.33,2,0,1,web
O0000813,C000181,2024-12-01,10.62,6,0,0,web
O0000814,C000182,2024-09-12,44.26,1,0,0,web
O0000815,C000182,2024-10-01,14.35,1,0,0,web
O0000816,C000183,2024-05-17,20.33,1,0,0,app
O0000817,C000183,2024-10-06,32.97,2,0,0,app
O0000818,C000183,2025-08-13,23.56,4,0,0,store
O0000819,C000185,2024-08-24,14.16,4,0,1,store
O0000820,C000185,2024-09-13,36.71,5,0,0,app
O0000821,C000185,2024-11-15,24.92,6,0,0,store
O0000822,C000186,2024-04-09,45.33,5,0,0,store
O0000823,C000186,2025-07-04,21.16,2,0,0,web
O0000824,C000187,2024-05-25,36.55,3,1,0,web
O0000825,C000188,2023-08-05,13.12,1,0,0,web
O0000826,C000188,2024-11-15,26.28,4,1,0,web
O0000827,C000188,2025-03-06,19.0,4,1,0,web
O0000828,C000189,2023-02-06,5.83,6,0,0,web
O0000829,C000189,2023-12-05,32.52,1,0,0,app
O0000830,C000189,2024-06-07,21.84,1,0,0,web
O0000831,C000189,2024-06-25,65.74,3,0,0,app
O0000832,C000189,2025-03-22,8.2,2,0,0,app
O0000833,C000189,2025-04-15,36.06,6,0,1,web
O0000834,C000189,2025-04-17,14.11,3,0,0,web
O0000835,C000190,2023-09-02,48.98,5,0,0,app
O0000836,C000190,2024-01-19,71.16,3,1,0,app
O0000837,C000190,2024-01-20,27.33,2,0,0,web
O0000838,C000190,2024-01-22,19.15,2,0,0,web
O0000839,C000190,2025-04-17,74.02,4,0,0,app
O0000840,C000190,2025-05-13,21.94,6,0,0,app
O0000841,C000191,2023-05-24,16.12,1,0,0,app
O0000842,C000192,2023-12-08,19.87,2,1,0,store
O0000843,C000192,2024-09-28,22.53,2,0,0,web
O0000844,C000193,2023-06-27,11.17,5,1,0,web
O0000845,C000194,2024-03-03,13.34,2,0,0,web
O0000846,C000194,2025-06-07,14.22,1,0,0,web
O0000847,C000195,2024-01-16,33.19,2,1,0,app
O0000848,C000195,2024-05-14,23.77,2,0,0,app
O0000849,C000196,2023-04-09,29.96,3,0,0,app
O0000850,C000196,2024-07-19,9.8,1,1,0,app
O0000851,C000196,2024-12-27,40.66,1,0,0,web
O0000852,C000196,2025-07-28,22.52,2,1,0,web
O0000853,C000197,2024-05-13,16.62,4,0,0,app
O0000854,C000198,2024-07-30,10.1,6,1,1,app
O0000855,C000198,2025-02-16,17.92,5,1,0,store
O0000856,C000198,2025-02-18,25.96,6,1,0,web
O0000857,C000199,2023-10-13,8.24,6,0,0,web
O0000858,C000199,2024-05-23,39.05,4,1,0,store
O0000859,C000199,2024-11-30,12.42,4,0,0,web
O0000860,C000200,2023-06-04,26.52,6,1,0,store
O0000861,C000200,2023-11-21,26.25,2,0,0,app
O0000862,C000200,2024-12-22,17.98,3,0,0,web
O0000863,C000200,2025-02-04,85.04,2,1,0,web
O0000864,C000200,2025-06-14,18.57,5,0,0,web
O0000865,C000200,2025-07-08,58.0,3,0,0,web
O0000866,C000200,2025-08-07,41.25,2,0,0,web
O0000867,C000202,2024-02-23,32.85,5,0,0,web
O0000868,C000203,2024-02-03,14.42,4,1,0,store
O0000869,C000203,2024-10-15,12.77,6,1,0,web
O0000870,C000203,2025-03-02,23.26,5,0,0,web
O0000871,C000203,2025-07-19,15.1,6,0,0,web
O0000872,C000204,2023-06-12,17.74,1,0,0,app
O0000873,C000204,2023-08-05,48.32,4,0,0,web
O0000874,C000204,2023-09-15,21.27,4,0,0,app
O0000875,C000204,2024-01-14,12.46,2,0,0,app
O0000876,C000204,2024-09-29,21.86,5,1,0,store
O0000877,C000204,2024-10-11,33.91,3,0,0,store
O0000878,C000204,2024-12-04,53.83,4,0,0,app
O0000879,C000204,2024-12-31,18.02,2,1,0,web
O0000880,C000204,2025-02-20,31.2,1,0,0,web
O0000881,C000205,2023-04-17,17.18,2,0,0,web
O0000882,C000205,2024-03-30,43.88,1,1,0,app
O0000883,C000205,2024-04-21,11.09,1,0,0,web
O0000884,C000206,2023-02-22,13.56,4,1,0,store
O0000885,C000206,2023-11-13,18.4,1,0,0,web
O0000886,C000206,2023-12-09,36.13,2,1,0,web
O0000887,C000206,2025-02-05,13.6,6,0,0,web
O0000888,C000206,2025-05-18,26.52,4,0,1,web
O0000889,C000206,2025-05-27,28.4,2,1,0,app
O0000890,C000207,2023-03-15,36.44,4,1,0,app
O0000891,C000207,2024-12-10,36.03,5,1,0,web
O0000892,C000207,2025-08-03,14.66,6,0,0,web
O0000893,C000208,2023-02-21,26.82,3,1,0,web
O0000894,C000208,2023-09-04,23.39,6,0,0,app
O0000895,C000208,2023-10-13,35.18,6,0,1,app
O0000896,C000208,2023-12-07,35.51,1,0,0,web
O0000897,C000208,2024-04-29,43.53,6,1,0,web
O0000898,C000210,2023-10-09,34.73,3,0,0,app
O0000899,C000210,2024-05-02,15.07,4,1,0,app
O0000900,C000210,2024-09-11,30.27,6,1,0,web
O0000901,C000210,2025-02-21,15.87,1,0,0,app
O0000902,C000211,2023-04-20,31.67,3,1,0,web
O0000903,C000211,2023-06-27,34.76,6,1,0,web
O0000904,C000211,2023-07-26,15.86,6,1,0,web
O0000905,C000211,2023-12-23,8.04,4,0,1,app
O0000906,C000211,2024-03-29,28.87,2,0,0,app
O0000907,C000211,2024-03-31,15.68,2,0,0,app
O0000908,C000212,2024-10-16,22.24,6,1,0,store
O0000909,C000213,2023-07-08,13.6,5,0,0,web
O0000910,C000213,2023-08-02,11.16,4,0,1,web
O0000911,C000213,2023-09-28,35.69,6,0,0,web
O0000912,C000213,2024-02-04,20.36,5,0,0,web
O0000913,C000213,2025-04-07,18.78,1,1,0,app
O0000914,C000213,2025-08-19,21.26,4,1,0,store
O0000915,C000215,2023-03-21,13.42,4,0,0,app
O0000916,C000215,2023-06-10,42.6,4,0,0,app
O0000917,C000215,2023-06-17,27.39,2,1,0,web
O0000918,C000215,2024-01-19,42.06,1,0,0,web
O0000919,C000215,2024-11-09,13.68,3,0,0,web
O0000920,C000215,2025-05-25,8.16,4,1,0,web
O0000921,C000216,2023-02-13,17.28,3,0,0,web
O0000922,C000216,2023-05-07,18.26,3,0,1,store
O0000923,C000216,2023-08-14,22.37,5,0,0,web
O0000924,C000216,2023-11-13,38.41,2,0,0,web
O0000925,C000216,2023-11-22,31.95,3,1,0,app
O0000926,C000216,2023-12-03,23.56,6,1,0,store
O0000927,C000216,2023-12-19,11.25,6,0,0,web
O0000928,C000216,2024-12-05,9.01,4,0,0,web
O0000929,C000216,2025-04-28,64.59,3,1,0,web
O0000930,C000217,2024-04-30,21.88,1,0,0,web
O0000931,C000217,2025-08-19,75.0,1,0,0,web
O0000932,C000218,2024-02-26,14.55,1,1,0,web
O0000933,C000218,2025-05-15,14.83,1,0,0,app
O0000934,C000219,2024-09-25,19.66,1,0,0,web
O0000935,C000220,2023-12-12,23.07,6,0,0,web
O0000936,C000220,2024-04-08,12.82,5,0,0,web
O0000937,C000220,2024-06-19,21.29,4,0,0,store
O0000938,C000220,2025-02-16,30.16,2,0,1,web
O0000939,C000220,2025-05-15,37.2,5,0,0,store
O0000940,C000220,2025-06-14,25.53,4,1,1,web
O0000941,C000221,2023-08-29,9.57,5,0,0,app
O0000942,C000221,2023-09-23,18.68,3,0,0,web
O0000943,C000221,2023-10-01,92.94,6,0,0,app
O0000944,C000221,2023-12-31,35.72,1,0,0,web
O0000945,C000221,2025-01-29,25.46,2,1,0,app
O0000946,C000221,2025-08-13,5.29,3,0,0,store
O0000947,C000221,2025-08-30,14.21,4,0,0,web
O0000948,C000223,2024-04-15,22.01,2,0,0,app
O0000949,C000223,2025-07-18,15.92,5,0,1,web
O0000950,C000224,2024-04-22,14.19,6,0,0,app
O0000951,C000224,2024-12-01,49.32,5,1,0,store
O0000952,C000224,2025-08-14,24.44,1,0,0,web
O0000953,C000225,2024-03-06,32.74,5,0,1,web
O0000954,C000226,2023-07-30,18.3,4,0,0,store
O0000955,C000226,2024-09-24,20.36,5,1,0,web
O0000956,C000226,2024-10-21,15.3,1,1,0,web
O0000957,C000226,2025-08-24,41.21,1,0,0,app
O0000958,C000227,2023-07-06,36.98,5,0,0,app
O0000959,C000227,2023-11-21,29.71,6,0,0,app
O0000960,C000227,2023-12-16,18.12,1,0,1,store
O0000961,C000228,2023-03-20,10.3,4,1,0,web
O0000962,C000228,2023-04-14,14.88,3,0,1,web
O0000963,C000228,2023-08-26,24.05,2,0,0,app
O0000964,C000228,2023-09-19,29.03,2,0,0,web
O0000965,C000228,2023-10-05,8.0,2,1,0,app
O0000966,C000228,2024-06-15,23.22,2,0,0,web
O0000967,C000228,2024-09-02,13.65,4,0,0,web
O0000968,C000228,2025-08-26,13.25,1,1,0,app
O0000969,C000229,2023-02-19,38.92,1,1,0,app
O0000970,C000229,2023-07-16,55.15,1,0,1,web
O0000971,C000229,2024-03-14,30.65,2,0,0,web
O0000972,C000229,2024-12-19,10.68,5,0,0,app
O0000973,C000231,2023-03-04,16.63,4,0,1,app
O0000974,C000231,2023-11-02,19.4,4,0,0,app
O0000975,C000231,2023-12-18,12.52,2,0,0,web
O0000976,C000231,2024-02-25,46.99,3,0,0,web
O0000977,C000231,2024-03-24,19.62,3,0,0,web
O0000978,C000231,2024-08-08,12.26,2,0,0,store
O0000979,C000231,2024-09-03,33.83,6,1,0,web
O0000980,C000231,2024-09-03,30.4,5,0,0,app
O0000981,C000231,2025-01-11,26.28,3,1,0,web
O0000982,C000231,2025-01-21,26.37,1,1,0,web
O0000983,C000231,2025-04-03,18.83,1,0,0,app
O0000984,C000232,2023-02-13,22.91,4,1,0,web
O0000985,C000232,2024-02-14,34.47,6,0,0,web
O0000986,C000232,2024-05-23,24.54,1,1,0,web
O0000987,C000233,2023-02-17,26.11,2,0,0,web
O0000988,C000233,2025-06-25,27.02,2,0,0,web
O0000989,C000234,2023-07-20,59.53,2,1,0,web
O0000990,C000234,2023-12-21,15.29,5,0,0,store
O0000991,C000234,2024-07-20,34.51,3,0,0,store
O0000992,C000234,2024-09-18,27.01,1,0,0,web
O0000993,C000234,2025-01-08,15.29,2,1,0,web
O0000994,C000234,2025-03-01,13.28,1,0,0,web
O0000995,C000234,2025-05-15,46.51,4,0,0,web
